title,link,date,publisher,image
Time Out Market Barcelona at Port Vell,https://news.google.com/read/CBMikgFBVV95cUxQZndrc0p1U183SEhRZTh5Mk9EMXAyT25lUmNZZ0NOMm9objRfQ1BieVdkbnFacm9ldzByTS1HbVhXX184NVY2WWVIUk5FMndBOWIwNjc5VUlQUWFCVU5MMXRKTlp4WDI2YjZRN2R0Z3JHb08yYzV3WlFDWjl0amxiVndfb24xaHRQcWQ0TUI3YURPZw?hl=en-US&gl=US&ceid=US%3Aen,,Catalan News,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.catalannews.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
‘Lasarte’ becomes first restaurant in Barcelona with three Michelin stars,https://news.google.com/read/CBMisgFBVV95cUxNSkRHMmpkZHVMcDVSOWFrRDFPOXRMWlNyRkMyOGN2SW9oT3I3SWN6UTFmZmdjY2JQWmdEcG5mc0M2TFhpemVpcWZJajVGaXhxT1Q1T1dyOThKbmJyLXNtQmtZekxmM242RmNHN3o1NGZoV2h3VnBpdW56cWpaNVNDLXZreWJSUFNKYnVITVUxSkM0djNzRTAtcHNNS25sWlB1OVhPeGlPRWtSd3pQWFU4WjBn?hl=en-US&gl=US&ceid=US%3Aen,"Nov 24, 2016",The Spaces,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://thespaces.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
​​Barcelona restaurant Compartir emphasises the city’s links with the sea,https://news.google.com/read/CBMiVEFVX3lxTE92V1BjTU5pR2ZCNFVTMC1PMlZJWWlQNy1nTk8wcUQwSENyZURfTmZZMU1PNFBrbDIwc2FHaXZYLWJ3SHFHUFBKaXUxZEd1cUlVZkE2VA?hl=en-US&gl=US&ceid=US%3Aen,"Mar 10, 2023",Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
8 Brilliant Places to See Flamenco In Barcelona,https://news.google.com/read/CBMifkFVX3lxTE9ROFljem1qeVVTWUNaR3BFc0hxc3Rjc0QzbkpjUzBTZ2p5Z1VGd1NkcWVjSHVWbjZjbkxOd00zVUotWGpuY3NWLUQxUE5iS3dsQ1FQWmlVZF9rWkVxb0I1cWNLczRmNjVobkU1Szd0WUlCT09wU3VqQ2tYYkpRZw?hl=en-US&gl=US&ceid=US%3Aen,"Nov 19, 2019",Columbus Underground,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://columbusunderground.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
Eat Right: Best Restaurant Spaces to Hold An Event,https://news.google.com/read/CBMijwFBVV95cUxPZVYtZmowVUR2ZFVoYnBCUzJFdFV1SHd1dVBLb21MNEJ2YXdLb1Qxd2NzRW9JMXVnbl9rOWhqNm02S1JXNVBwRTFvbDFKYjVFNlZ0R0lTaWlUMndKN2Z6cUZ5MEExblB6d0pCVlVOMVJGZEtseEVJM0FLeEVfSFYxNTdpbTRkeTNfWmhiOGtZSQ?hl=en-US&gl=US&ceid=US%3Aen,"May 4, 2016",Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
"9 Reinas | Restaurants in Eixample, Barcelona",https://news.google.com/read/CBMiZEFVX3lxTE5lZXVMYzJlVlZJeFY0dElBMGJDaHVhOWtjNV9xNkk0aXZBaHdUY0ZxZXF1dzh4LWtBWGwwYUF2bWl6dE9jMmF1QlcxVHBPbC1jVGtsUTNGbHgwbkp1SjlQc0tobGw?hl=en-US&gl=US&ceid=US%3Aen,"Jan 15, 2016",Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
"OGGI | Restaurants in El Gòtic, Barcelona",https://news.google.com/read/CBMiX0FVX3lxTE1LQXI0Nm1vMS1qZXJuZkxWQ1FseklTVkNmSE80VkVmTmstZ2xoYlJKNUJRX0FqMGVrM0UyRlY1TlZiTlhpaFhVVFlOam1XMnB2STltQkh0VkctaEprNXkw?hl=en-US&gl=US&ceid=US%3Aen,"Aug 3, 2020",Barcelona Secreta,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://barcelonasecreta.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
These are the 26 most beautiful restaurants in Barcelona,https://news.google.com/read/CBMickFVX3lxTE1YRU5EQUhDNUZZdWNVeGtuY25DTm5feV84dGhnM0l2UFNlNEo3akhhZV9hUUlUSzFyWkxRclFzYlVvdjV1NDZ5QllTQjUzMW5OY1lhWEpiV2dVekNjQnUzR1lUX2VVUkpUODNteXJkcjJiZw?hl=en-US&gl=US&ceid=US%3Aen,8 days ago,Barcelona Secreta,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://barcelonasecreta.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
Chinese New Year in Barcelona 2025: when is it and where is it celebrated?,https://news.google.com/read/CBMickFVX3lxTE5nRXYzOS05X3M1RlN6d0I2dWJXbmxEb0xUWEwyeWktX043SVFFbExFWHJXY0w1UXBZZjZhek1DTUtQaG02VzhJV21QNmNPVTBjUHBYZ0V4NlpjcHZjQ2R0aFc4NTVoVWZsVmVBbVNONU8xZw?hl=en-US&gl=US&ceid=US%3Aen,4 days ago,Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
The 15 best Barcelona beach bars,https://news.google.com/read/CBMioAFBVV95cUxNa3BQWkhlWTNOMVkxR1BCRU42SUZTc1Q1VmtEOFZaWDFyN0dLRUxpbUxpc1RYSm56RUVzOHJKT1BKQ3RFLU1KWWRCOHhQdFFQZXZsOUFfSjZNZFpzUnFuVElnc0FmcnpZQkp0bWVyV2NvM3FPS1VHSTZJZ2lpRDhXeDhaMmpJb3lfRHBJTHZzTGEySFV4UHVxekE4U09kYWxk?hl=en-US&gl=US&ceid=US%3Aen,"Aug 1, 2018",Time Out London,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
Brilliant things to do in London in January 2025,https://news.google.com/read/CBMiZkFVX3lxTE90dTBRT1p1SENzWU9LcDJnalFZbm5UQ25vc1RVajdWWlgwSEFIbEROZ3E2UUZOSzBVNzFHUFl5UmhqTzYxbUNUNnkzUGhnMERuTTdId1dCckM5Z2M2ZVdHZUw0LWJMdw?hl=en-US&gl=US&ceid=US%3Aen,12 days ago,City of Toronto,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.toronto.ca&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
Summerlicious,https://news.google.com/read/CBMid0FVX3lxTE51RFAydmJMOVhwRlEyb2ZYRUhPYTFvOElEdGJ6NFB0a3FDcUkzMUxOQy1rUE1vVWpOQUNfMk9YN3JxYWNIRGZBeFYtbFcweTNRNERITXI4bFhvZUdaOUowRGFJaWhyN3dram5VVnRFSXVPbE9ZOE9J?hl=en-US&gl=US&ceid=US%3Aen,"Nov 24, 2017","Nov 24, 2017",https://lh3.googleusercontent.com/7VUtCa9aNJw3YcC7C1IhWUu9fgPqZ4xDNMAPIMLBQFKaKzKRhnTyo3VTaM_T8w7qRDqeES0NoA=s56-rw
